"title","summary","source","timestamp"
"Hamas accepts Gaza ceasefire deal as Israel launches strikes in eastern Rafah","One woman out of every six experiences economic abuse. Here’s what that can look like and what’s being done about it.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Men swing support to Dutton as Labor loses ground in battleground states","The girlfriend of one of the Australians killed in Mexico has posted of her heartbreak after police confirmed the identities of three bodies found in a well last week.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Chalmers promises budget spending as economy slows","Twenty-six buyers registered to bid on the two-bedroom unit, which is in an unliveable condition","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"What we know so far about the proposed Hamas-Israel ceasefire deal","The conventional wisdom is to start with a modest apartment and buy a house later, but financing the move has never been so challenging.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Hamas accepts Gaza ceasefire deal as Israel launches strikes in eastern Rafah","Participation in sporting events has never been higher, but rising temperatures means an increasing number of events being cancelled due to extreme weather.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Men swing support to Dutton as Labor loses ground in battleground states","While fans debate who is winning between Kendrick Lamar and Drake, there’s a key victor no one is talking about.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Chalmers promises budget spending as economy slows","The death of Manly player Keith Titmuss and separate lawsuits brought by Jackson Topine and Lloyd Perrett raise serious questions for the game.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"What we know so far about the proposed Hamas-Israel ceasefire deal","The NRL has backed Kasey Badger amid criticism of her officiating, as it emerged the referee has taken to deactivating her social media accounts before games to avoid reading hateful comments.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Hamas accepts Gaza ceasefire deal as Israel launches strikes in eastern Rafah","A slump in betting and ticket sales for a support race on Everest day has left two of horse racing’s major players at loggerheads. Tabcorp has described the action as “embarrassing and irrelevant”.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Men swing support to Dutton as Labor loses ground in battleground states","The Sydney Roosters have been in private discussions with Fifita and have now offered him a deal to join the club on $800,000 a season.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Chalmers promises budget spending as economy slows","Australia is without a reigning male world boxing champion after Jason Moloney’s unanimous points loss to a man in just his ninth professional boxing fight.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"What we know so far about the proposed Hamas-Israel ceasefire deal","Many thought they were mad for recruiting a bunch of small, multi-skilled players. But were Phil Gould and Cameron Ciraldo ahead of the game?","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Hamas accepts Gaza ceasefire deal as Israel launches strikes in eastern Rafah","The Bulldogs football boss has engaged a lawyer and will fight the NRL’s sanction for comments he made about the game. But why is he in trouble in the first place?","https://www.smh.com.au/",2024-05-06 22:59:36.580359
"Men swing support to Dutton as Labor loses ground in battleground states","Serious questions must be asked about the Waratahs’ effort in their heavy defeat to the Hurricanes, while Test coach Joe Schmidt will have been delighted at the Reds’ win over the Crusaders in Christchurch.","https://www.smh.com.au/",2024-05-06 22:59:36.580359
